CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-359,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-358,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-357,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-356,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-355,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-354,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-353,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-352,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-351,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-350,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-349,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-348,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-347,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-346,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-345,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-344,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-343,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-342,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-341,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-340,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-339,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-338,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-337,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-336,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-335,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-334,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-333,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-332,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-331,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-330,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-329,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-328,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-327,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-326,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-325,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-324,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-323,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-322,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-321,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-320,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-319,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-318,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-317,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-316,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-315,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-314,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-313,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-312,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-311,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-310,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-309,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-308,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-307,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-306,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-305,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-304,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-303,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-302,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-301,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-300,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-299,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-298,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-297,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-296,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-295,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-294,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-293,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-292,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-291,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-290,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-289,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-288,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-287,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-286,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-285,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-284,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-283,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-282,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-281,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-280,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-279,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-278,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-277,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-276,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-275,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-274,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-273,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-272,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-271,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-270,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-269,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-268,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-267,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-266,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-265,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-264,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-263,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-262,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-261,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-260,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-259,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-258,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
